Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,TotalPages,TotalDuration,AvgTimePerPage,VisitorType_Weekend
0,0.0,0,0.0,2.5649493574615367,6.006599434692252,0.05,0.055555556,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,2.5649493574615367,6.006599434692252,33.75833333333333,Returning_Visitor_False
4,4.394449154672439,0,0.0,4.382026634673881,8.257437521605295,0.012345679,0.028765432,0.0,0.6,May,3,2,3,4,Returning_Visitor,False,4.430816798843313,8.277971069889336,47.41204819277108,Returning_Visitor_False
0,0.0,0,0.0,3.4657359027997265,7.208970365716502,0.006451613,0.016129032,0.0,0.0,Mar,2,5,2,2,Returning_Visitor,False,3.4657359027997265,7.208970365716502,43.564516129032256,Returning_Visitor_False
3,6.3157195997906035,1,0.0,3.713572066704308,6.722389092001957,0.074418605,0.090697674,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,3.8066624897703196,7.232010331664759,31.40909090909091,Returning_Visitor_False
5,4.73033332864798,0,0.0,4.02535169073515,7.94893656760323,0.0,0.028576998,2.2928940759111556,0.0,May,2,2,3,1,Returning_Visitor,False,4.110873864173311,7.987828253100381,49.064907405,Returning_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.0,0.2,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0.6931471805599453,0.0,0.0,Returning_Visitor_False
10,5.9502084305057865,4,5.769258056615112,4.290459441148391,8.334422962544018,0.000297619,0.010912698,2.5720137228930553,0.0,Mar,2,2,6,2,Returning_Visitor,False,4.465908118654584,8.490218822820964,56.58059246860466,Returning_Visitor_False
1,4.014579593753238,0,0.0,2.995732273553991,5.864766894062025,0.065,0.125,0.0,0.0,Jul,1,1,3,3,Returning_Visitor,False,3.044522437723423,6.008321664174405,20.29,Returning_Visitor_False
0,0.0,0,0.0,3.1780538303479458,5.898526551448713,0.0,0.013043478,0.0,0.8,May,2,2,2,1,Returning_Visitor,False,3.1780538303479458,5.898526551448713,15.804347826086957,Returning_Visitor_False
5,5.25227342804663,0,0.0,2.5649493574615367,5.732261946086061,0.0,0.013333333,0.0,0.0,Nov,2,2,9,8,New_Visitor,False,2.8903717578961645,6.211937869933158,29.274509805882353,New_Visitor_False
0,0.0,0,0.0,3.332204510175204,6.767087370813873,0.0,0.004487179,0.0,0.0,Dec,2,2,3,1,New_Visitor,False,3.332204510175204,6.767087370813873,32.139917696296294,New_Visitor_False
0,0.0,0,0.0,3.6375861597263857,6.994124088152611,0.0,0.017117117,0.0,0.0,Dec,4,2,1,2,New_Visitor,False,3.6375861597263857,6.994124088152611,29.438063054054055,New_Visitor_False
0,0.0,0,0.0,1.0986122886681098,2.772588722239781,0.0,0.1,0.0,0.0,May,2,6,7,3,Returning_Visitor,False,1.0986122886681098,2.772588722239781,7.5,Returning_Visitor_False
0,0.0,0,0.0,2.302585092994046,3.349904087274605,0.044444444,0.1,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,2.302585092994046,3.349904087274605,3.0555555555555554,Returning_Visitor_False
13,5.548748906475474,0,0.0,5.545177444479562,9.044118640147628,0.017351104,0.025016422,0.5219648311896169,0.0,June,3,2,1,3,Returning_Visitor,False,5.594711379601839,9.073890474129705,32.55037428320895,Returning_Visitor_False
10,4.151039905898646,1,4.543294782270004,3.367295829986474,6.586631319261768,0.0,0.023232323,2.756020404433712,0.2,May,2,2,4,5,New_Visitor,False,3.6888794541139363,6.78086842903844,22.559829058974362,New_Visitor_False
0,0.0,0,0.0,1.6094379124341003,4.470037511996595,0.0625,0.11875,0.0,0.0,Aug,3,2,4,1,Returning_Visitor,True,1.6094379124341003,4.470037511996595,21.59,Returning_Visitor_True
2,4.90527477843843,0,0.0,2.772588722239781,5.652839995918626,0.0,0.011764706,0.0,0.0,Nov,2,4,8,2,New_Visitor,False,2.8903717578961645,6.038109554931026,24.594117647058823,New_Visitor_False
0,0.0,0,0.0,2.995732273553991,6.697239987858544,0.031578947,0.051578947,0.0,0.6,May,2,2,4,3,Returning_Visitor,False,2.995732273553991,6.697239987858544,42.587719299999996,Returning_Visitor_False
0,0.0,0,0.0,4.07753744390572,7.685109560848536,0.004022989,0.015229885,0.0,0.0,Nov,1,2,1,1,Returning_Visitor,True,4.07753744390572,7.685109560848536,37.49497125862069,Returning_Visitor_True
2,3.996364153861897,0,0.0,1.0986122886681098,0.0,0.05,0.1,0.0,0.0,Sep,1,1,6,3,Returning_Visitor,False,1.6094379124341003,3.996364153861897,13.35,Returning_Visitor_False
0,0.0,0,0.0,3.044522437723423,6.833516529046604,0.011111111,0.027248677,2.197306878504941,0.0,Mar,1,1,3,1,Returning_Visitor,False,3.044522437723423,6.833516529046604,46.3725,Returning_Visitor_False
0,0.0,0,0.0,2.4849066497880004,5.664695085948154,0.0,0.027272727,0.0,0.0,Oct,2,4,2,1,Returning_Visitor,False,2.4849066497880004,5.664695085948154,26.136363636363637,Returning_Visitor_False
6,4.466865514572634,0,0.0,3.4965075614664802,6.795612556846718,0.005714286,0.011428571,0.0,0.0,May,2,2,1,5,New_Visitor,True,3.6635616461296463,6.88755257169523,25.763157895526312,New_Visitor_True
6,4.6035021288540054,1,0.0,3.5553480614894135,7.406016587069538,0.005,0.0265,0.0,0.0,May,2,5,1,1,Returning_Visitor,False,3.7376696182833684,7.464332441441967,42.52903600804878,Returning_Visitor_False
11,6.347826942208415,0,0.0,3.6888794541139363,7.455443067480694,0.006666667,0.019777778,3.153836610938244,0.0,Nov,2,2,1,2,Returning_Visitor,False,3.9318256327243257,7.740446986979978,45.97,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,5.0072963928307415,0.0,0.014285714,0.0,0.0,Dec,1,1,1,1,Returning_Visitor,True,2.1972245773362196,5.0072963928307415,18.5625,Returning_Visitor_True
1,1.9459101490553132,2,2.772588722239781,2.995732273553991,6.2404057913083015,0.00952381,0.033333333,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,3.1354942159291497,6.280520675175321,24.230303031818185,Returning_Visitor_False
1,3.1780538303479458,0,0.0,2.772588722239781,6.488064463609991,0.028571429,0.028571429,0.0,0.0,Mar,1,1,8,2,Returning_Visitor,True,2.833213344056216,6.522460377663355,42.453125,Returning_Visitor_True
6,5.354224998486333,0,0.0,3.295836866004329,6.3109177785596,0.017241379,0.032758621,0.0,0.0,May,3,2,1,11,Returning_Visitor,True,3.4965075614664802,6.634699058725675,23.7515625,Returning_Visitor_True
16,5.464890566373852,1,3.8642323416617277,4.31748811353631,8.07315150563898,0.004819277,0.019399025,2.4573056458413967,0.6,May,2,2,3,1,Returning_Visitor,False,4.5217885770490405,8.157401989462409,38.33087993043956,Returning_Visitor_False
8,5.983201333853721,4,5.213848209921586,3.8501476017100584,7.288056413426752,0.003773585,0.014375562,2.70136853977021,0.0,Nov,1,1,3,3,Returning_Visitor,True,4.07753744390572,7.621309479303393,35.17643678103448,Returning_Visitor_True
0,0.0,0,0.0,3.4657359027997265,6.720521677827162,0.012903226,0.030107527,0.0,0.0,Nov,2,2,9,2,New_Visitor,True,3.4657359027997265,6.720521677827162,26.717741935483872,New_Visitor_True
0,0.0,0,0.0,2.772588722239781,5.6222108209623896,0.004444444,0.031111111,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,2.772588722239781,5.6222108209623896,18.366666666666667,Returning_Visitor_False
0,0.0,0,0.0,1.791759469228055,4.40773499134348,0.04,0.05,0.0,0.0,Dec,3,2,1,2,New_Visitor,False,1.791759469228055,4.40773499134348,16.216666666000002,New_Visitor_False
2,3.5263605246161616,0,0.0,1.0986122886681098,1.791759469228055,0.0,0.05,0.0,0.0,May,2,2,1,2,New_Visitor,False,1.6094379124341003,3.6635616461296463,9.5,New_Visitor_False
1,2.4849066497880004,0,0.0,3.044522437723423,5.658320100695723,0.0,0.022222222,0.0,0.0,May,2,10,3,3,Returning_Visitor,False,3.091042453358316,5.695974292320371,14.12698412857143,Returning_Visitor_False
5,4.330733340286331,0,0.0,3.4657359027997265,6.9726062513017535,0.0,0.014285714,0.0,0.0,May,2,2,1,6,Returning_Visitor,False,3.6109179126442243,7.040536390215956,31.694444444444443,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,1.791759469228055,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,1.0986122886681098,1.791759469228055,2.5,Returning_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.0,May,3,2,1,13,Returning_Visitor,False,0.6931471805599453,0.0,0.0,Returning_Visitor_False
2,4.820281565605037,2,5.727932934780024,2.9444389791664403,6.183805189198394,0.0,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,3.1354942159291497,6.818012903408349,41.50757575454546,Returning_Visitor_False
2,3.4011973816621555,0,0.0,4.127134385045092,7.389266842218887,0.013978495,0.030295699,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,True,4.1588830833596715,7.4070258280700685,26.135222984126987,Returning_Visitor_True
0,0.0,0,0.0,1.791759469228055,4.91815444130209,0.04,0.053333333,0.0,0.0,Dec,2,2,3,2,New_Visitor,False,1.791759469228055,4.91815444130209,27.15,New_Visitor_False
2,2.8903717578961645,2,7.116394144093465,2.1972245773362196,3.3455084758015667,0.038888889,0.088888889,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,False,2.5649493574615367,7.151779307875702,106.28125,Returning_Visitor_False
0,0.0,9,7.484462272048889,2.5649493574615367,7.54300848112318,0.007017544,0.019298246,0.0,0.6,May,2,2,6,3,New_Visitor,False,3.091042453358316,8.207038263203307,174.55555557142856,New_Visitor_False
8,5.506008813438735,2,4.749270529961848,4.867534450455582,8.039129031361444,0.0,0.001704261,2.3098638020039766,0.0,May,2,4,1,4,Returning_Visitor,True,4.941642422609304,8.148902113443446,24.881861544604316,Returning_Visitor_True
0,0.0,1,0.0,1.9459101490553132,6.225548038460526,0.0,0.057142857,0.0,0.0,Nov,2,2,3,8,Returning_Visitor,True,2.0794415416798357,6.225548038460526,72.07142857142857,Returning_Visitor_True
1,1.791759469228055,0,0.0,2.833213344056216,5.25786732680236,0.0,0.0125,0.0,0.0,Mar,2,4,1,10,Returning_Visitor,False,2.8903717578961645,5.283566244747007,11.533613447058823,Returning_Visitor_False
11,5.053694783556702,0,0.0,2.5649493574615367,5.519859636495273,0.0,0.008823529,0.0,0.0,Aug,2,7,1,5,New_Visitor,False,3.1780538303479458,6.004380772374528,17.57391304347826,New_Visitor_False
3,3.3843902633457743,0,0.0,2.772588722239781,6.412502215537648,0.0,0.035294118,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,False,2.9444389791664403,6.458207658356037,35.38425926111111,Returning_Visitor_False
0,0.0,5,5.090678001769792,4.110873864173311,7.933856610307197,0.0,0.005026455,3.475650872260361,0.0,May,2,2,6,2,Returning_Visitor,False,4.189654742026425,7.990125261661754,45.3948718,Returning_Visitor_False
0,0.0,0,0.0,2.4849066497880004,6.1981399056471105,0.0,0.045454545,0.0,0.0,Dec,3,2,6,2,New_Visitor,False,2.4849066497880004,6.1981399056471105,44.621212118181816,New_Visitor_False
0,0.0,3,2.6390573296152584,3.6109179126442243,6.950342571726218,0.01025641,0.027136752,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,3.6888794541139363,6.962723598036569,27.064285717948717,Returning_Visitor_False
0,0.0,0,0.0,2.0794415416798357,6.069659394615973,0.0,0.007142857,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,2.0794415416798357,6.069659394615973,61.64761904285714,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,3.3141860046725258,0.0,0.05,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,1.0986122886681098,3.3141860046725258,13.25,Returning_Visitor_True
12,6.88412493535176,4,5.624306273154405,3.9889840465642745,7.945776304673233,0.006666667,0.017015392,0.0,0.0,Sep,3,2,8,2,Returning_Visitor,True,4.248495242049359,8.31271197773558,59.04855463333333,Returning_Visitor_True
11,6.600731806140692,0,0.0,4.219507705176107,8.167445941495789,0.002666667,0.012088889,3.1481610689315764,0.0,Aug,2,2,1,4,Returning_Visitor,False,4.3694478524670215,8.356781321520204,54.5892877474359,Returning_Visitor_False
2,3.4719664525503626,0,0.0,1.3862943611198906,4.032469158504013,0.0,0.05,0.0,0.0,Oct,2,2,1,5,New_Visitor,False,1.791759469228055,4.472780997942346,17.32,New_Visitor_False
5,5.549465114271844,2,4.612145799724517,1.6094379124341003,6.0364379127507135,0.0,0.01,0.0,0.0,Sep,1,1,6,2,New_Visitor,False,2.4849066497880004,6.651830238143548,70.2909090909091,New_Visitor_False
5,3.619886582537699,3,3.9889840465642745,3.1354942159291497,6.008813185442595,0.002564103,0.013461538,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,False,3.4339872044851463,6.207247744009184,16.511111111,Returning_Visitor_False
0,0.0,0,0.0,1.9459101490553132,5.01396308418893,0.0,0.066666667,0.0,0.4,May,2,2,1,13,Returning_Visitor,False,1.9459101490553132,5.01396308418893,24.916666666666668,Returning_Visitor_False
4,2.772588722239781,1,1.6094379124341003,3.8066624897703196,6.858171049626376,0.0,0.004444444,0.0,0.0,Nov,2,2,8,1,New_Visitor,False,3.912023005428146,6.877940193902951,19.788265306122447,New_Visitor_False
7,5.69910488510509,0,0.0,4.204692619390966,8.181228517923063,0.005797101,0.012314449,2.1709126454029115,0.0,Oct,2,2,8,2,Returning_Visitor,False,4.30406509320417,8.261227270641067,53.011530917808216,Returning_Visitor_False
0,0.0,0,0.0,1.6094379124341003,4.343805421853684,0.05,0.1,0.0,0.0,Feb,1,1,1,3,Returning_Visitor,False,1.6094379124341003,4.343805421853684,19.0,Returning_Visitor_False
2,4.418840607796598,0,0.0,2.302585092994046,6.377152027607472,0.01,0.041666667,0.0,0.0,Dec,3,2,1,8,Returning_Visitor,True,2.4849066497880004,6.507650777116068,60.84090909090909,Returning_Visitor_True
4,5.0689042022202315,0,0.0,2.9444389791664403,6.34344097026516,0.0,0.034586466,0.0,0.0,May,3,2,2,4,Returning_Visitor,False,3.1354942159291497,6.588582539438986,32.98863636363637,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,3.5890591188317256,0.0,0.1,0.0,0.0,June,2,2,2,3,Returning_Visitor,True,1.0986122886681098,3.5890591188317256,17.6,Returning_Visitor_True
0,0.0,0,0.0,1.791759469228055,4.758963659167508,0.04,0.088,0.0,0.0,Nov,2,2,3,3,Returning_Visitor,False,1.791759469228055,4.758963659167508,23.125,Returning_Visitor_False
0,0.0,0,0.0,3.258096538021482,6.567375417529907,0.032,0.084,0.0,0.8,May,2,2,6,13,Returning_Visitor,False,3.258096538021482,6.567375417529907,28.42,Returning_Visitor_False
0,0.0,0,0.0,1.6094379124341003,2.9444389791664403,0.0,0.075,0.0,0.0,Dec,3,2,2,3,New_Visitor,False,1.6094379124341003,2.9444389791664403,4.5,New_Visitor_False
1,1.6094379124341003,0,0.0,3.4657359027997265,6.981711369030927,0.0,0.007758621,0.0,0.0,May,2,6,2,11,New_Visitor,False,3.4965075614664802,6.985419335907709,33.742485125,New_Visitor_False
0,0.0,0,0.0,2.0794415416798357,5.453895598509134,0.0,0.014285714,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,2.0794415416798357,5.453895598509134,33.23809524285714,Returning_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,True,0.6931471805599453,0.0,0.0,Returning_Visitor_True
0,0.0,0,0.0,1.0986122886681098,3.58351893845611,0.0,0.1,0.0,0.0,Feb,1,1,6,3,Returning_Visitor,False,1.0986122886681098,3.58351893845611,17.5,Returning_Visitor_False
3,3.770459441106359,0,0.0,3.044522437723423,5.807816396577529,0.0,0.004761905,0.0,0.0,Aug,2,2,8,1,Returning_Visitor,True,3.1780538303479458,5.927702867084536,16.273540373913043,Returning_Visitor_True
3,4.1666652238017265,0,0.0,4.553876891600541,8.438385646564939,0.002150538,0.010752688,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,4.584967478670572,8.452033440341967,48.28442153608247,Returning_Visitor_True
4,5.041810911564705,0,0.0,2.8903717578961645,6.508769136971682,0.0,0.010526316,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,3.091042453358316,6.715080310108691,39.226190476190474,New_Visitor_False
0,0.0,0,0.0,3.1780538303479458,6.683736344631973,0.026086957,0.047826087,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,3.1780538303479458,6.683736344631973,34.70869565217391,Returning_Visitor_False
3,3.9219733362813143,1,3.417726683613366,3.828641396489095,7.343749592125124,0.0,0.004,3.089743428172142,0.0,Mar,2,4,3,8,Returning_Visitor,True,3.912023005428146,7.39357073974396,33.1530612244898,Returning_Visitor_True
0,0.0,2,0.0,4.605170185988092,7.872302806524316,0.022,0.028519936,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,4.624972813284271,7.872302806524316,25.966339415841585,Returning_Visitor_False
11,5.370508820710977,4,4.535820107853298,4.465908118654584,8.2710454331648,0.015178571,0.023856289,1.8960100518380298,0.0,Nov,1,2,7,1,Returning_Visitor,False,4.624972813284271,8.346477397390629,41.72579913069307,Returning_Visitor_False
0,0.0,0,0.0,0.6931471805599453,0.0,0.2,0.2,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,0.6931471805599453,0.0,0.0,Returning_Visitor_False
0,0.0,0,0.0,3.5263605246161616,6.665258999194593,0.006060606,0.027272727,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,3.5263605246161616,6.665258999194593,23.747474748484848,Returning_Visitor_False
0,0.0,0,0.0,1.791759469228055,5.288267030694535,0.0,0.06,0.0,0.0,May,2,2,7,3,Returning_Visitor,True,1.791759469228055,5.288267030694535,39.4,Returning_Visitor_True
8,5.05783689558055,0,0.0,3.8918202981106265,7.3012209023747,0.003773585,0.008176101,0.0,0.0,Dec,2,4,4,1,Returning_Visitor,False,4.04305126783455,7.401450003003247,29.238541660714283,Returning_Visitor_False
1,3.005682604407159,0,0.0,1.3862943611198906,4.120661870539474,0.0,0.033333333,0.0,0.0,Oct,2,2,6,6,New_Visitor,False,1.6094379124341003,4.39197696552705,19.95,New_Visitor_False
5,5.548102848808668,0,0.0,4.2626798770413155,7.489121021031172,0.004285714,0.019809524,0.0,0.0,Dec,2,4,1,3,Returning_Visitor,False,4.330733340286331,7.622776158824576,27.2430582,Returning_Visitor_False
0,0.0,0,0.0,1.0986122886681098,5.1973914479580765,0.0,0.033333333,0.0,0.0,Nov,3,3,1,3,New_Visitor,True,1.0986122886681098,5.1973914479580765,89.9,New_Visitor_True
0,0.0,0,0.0,3.367295829986474,7.26303758675312,0.014814815,0.026984127,2.746675979624667,0.0,Dec,2,4,4,1,Returning_Visitor,False,3.367295829986474,7.26303758675312,50.913690464285715,Returning_Visitor_False
0,0.0,0,0.0,3.871201010907891,6.457867953321226,0.0,0.0,0.0,0.0,Aug,2,4,1,2,New_Visitor,False,3.871201010907891,6.457867953321226,13.546808510638298,New_Visitor_False
0,0.0,0,0.0,2.70805020110221,5.762261004518697,0.035714286,0.05,0.0,0.0,Aug,1,1,9,3,Returning_Visitor,False,2.70805020110221,5.762261004518697,22.64761905,Returning_Visitor_False
7,4.670489652108734,0,0.0,4.8283137373023015,8.130097377696778,0.001587302,0.012918871,1.9346299209749986,0.0,May,2,2,3,11,Returning_Visitor,True,4.882801922586371,8.16076968986322,26.7166424351145,Returning_Visitor_True
6,4.901316337099894,0,0.0,3.8066624897703196,7.888126614540668,0.002040816,0.010884354,4.593713166572555,0.0,Nov,2,2,1,3,Returning_Visitor,True,3.9318256327243257,7.936986227754927,55.958249994000006,Returning_Visitor_True
0,0.0,0,0.0,3.8918202981106265,6.540102122525117,0.034873188,0.082209406,0.0,0.0,Nov,3,2,3,3,Returning_Visitor,False,3.8918202981106265,6.540102122525117,14.403276660416667,Returning_Visitor_False
0,0.0,0,0.0,3.1780538303479458,7.560366882333806,0.008695652,0.031884058,1.6639833301712712,0.0,Nov,2,2,4,1,Returning_Visitor,False,3.1780538303479458,7.560366882333806,83.45869565217392,Returning_Visitor_False
6,5.123963979403259,0,0.0,4.276666119016055,7.27687331860898,0.004054054,0.013963964,2.588374185890034,0.0,Nov,3,2,1,10,Returning_Visitor,False,4.356708826689592,7.386135187173446,20.941017311688313,Returning_Visitor_False
0,0.0,0,0.0,2.1972245773362196,5.204006687076795,0.0,0.00625,0.0,1.0,May,1,1,3,2,Returning_Visitor,True,2.1972245773362196,5.204006687076795,22.625,Returning_Visitor_True
0,0.0,0,0.0,2.70805020110221,6.133398042996649,0.0,0.014285714,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,2.70805020110221,6.133398042996649,32.857142857142854,Returning_Visitor_False
8,5.688668836846153,3,5.449750070308246,3.2188758248682006,6.942720153696115,0.0,0.015196078,2.3867099550800317,0.0,May,2,4,3,3,Returning_Visitor,False,3.58351893845611,7.353583609510728,44.59380951428572,Returning_Visitor_False
0,0.0,0,0.0,3.4657359027997265,6.144042562303378,0.006451613,0.033870968,0.0,0.0,June,2,2,3,3,Returning_Visitor,False,3.4657359027997265,6.144042562303378,14.997849461290324,Returning_Visitor_False
0,0.0,0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,3,2,3,18,Returning_Visitor,True,0.0,0.0,0.0,Returning_Visitor_True
2,4.067315889834181,2,4.254193263163997,2.6390573296152584,7.183516580285226,0.011764706,0.05,0.0,0.0,Aug,2,2,3,4,Returning_Visitor,True,2.8903717578961645,7.275403132841013,84.90196076470589,Returning_Visitor_True
4,3.708682081410116,0,0.0,2.302585092994046,4.893352133481524,0.0,0.006666667,0.0,0.0,Aug,2,2,1,5,New_Visitor,False,2.6390573296152584,5.154446996128335,13.246153846153845,New_Visitor_False
0,0.0,0,0.0,2.833213344056216,6.8611876431658025,0.0,0.014285714,3.1174187918105902,0.8,May,2,2,9,4,New_Visitor,False,2.833213344056216,6.8611876431658025,59.59375,New_Visitor_False
5,4.471638793363569,0,0.0,4.23410650459726,7.715500180354229,0.010958904,0.023059361,0.0,0.8,May,3,2,3,4,Returning_Visitor,False,4.30406509320417,7.753342152465704,31.89512936986301,Returning_Visitor_False
0,0.0,0,0.0,1.791759469228055,4.151039905898646,0.0,0.04,0.0,0.0,Nov,2,2,1,8,New_Visitor,False,1.791759469228055,4.151039905898646,12.5,New_Visitor_False
0,0.0,0,0.0,2.6390573296152584,6.477356904328761,0.0,0.015384615,0.0,0.0,Feb,2,2,1,5,New_Visitor,False,2.6390573296152584,6.477356904328761,49.94230769230769,New_Visitor_False
7,5.74343934620422,0,0.0,3.6109179126442243,7.438426829695099,0.010087719,0.035614035,4.899937438666223,0.0,Dec,3,2,1,13,Returning_Visitor,False,3.784189633918261,7.6064916718040125,46.74906330465116,Returning_Visitor_False
0,0.0,0,0.0,4.127134385045092,7.583678587616317,0.021311475,0.041065574,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,4.127134385045092,7.583678587616317,32.21061019672131,Returning_Visitor_False
2,2.3978952727983707,5,3.9889840465642745,3.6375861597263857,7.364547014255642,0.0,0.0125,0.0,0.8,May,2,2,7,4,Returning_Visitor,False,3.8066624897703196,7.403670290012373,37.29545454545455,Returning_Visitor_False
0,0.0,0,0.0,3.1780538303479458,5.201255653704905,0.009090909,0.036363636,0.0,0.0,Nov,2,2,1,7,Returning_Visitor,True,3.1780538303479458,5.201255653704905,7.8478260869565215,Returning_Visitor_True
1,0.0,0,0.0,4.110873864173311,7.599109186087954,0.0,0.003389831,4.136473098684588,0.0,Nov,2,4,1,7,New_Visitor,False,4.127134385045092,7.599109186087954,32.711748639344265,New_Visitor_False
3,3.798294240099803,1,2.833213344056216,4.700480365792417,8.195625111719684,0.009489489,0.01406394,2.511675339172156,0.0,Nov,1,2,1,2,Returning_Visitor,False,4.736198448394496,8.211939328428576,32.59894999115044,Returning_Visitor_False
0,0.0,0,0.0,2.0794415416798357,3.6951100038645723,0.028571429,0.034285714,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,2.0794415416798357,3.6951100038645723,5.607142857142857,Returning_Visitor_False
10,5.712494415258223,3,2.302585092994046,4.812184355372417,8.84230102499101,0.004615385,0.022008376,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,4.912654885736052,8.886205149772103,53.5594407037037,Returning_Visitor_False
0,0.0,0,0.0,4.442651256490317,7.834073346269285,0.0,0.013730159,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,4.442651256490317,7.834073346269285,30.04993385714286,Returning_Visitor_False
5,6.059123195581797,2,4.6913478822291435,3.6109179126442243,7.355744551297413,0.018333333,0.024900794,0.0,0.0,May,3,3,1,2,Returning_Visitor,False,3.784189633918261,7.6497697183586935,48.81771872093023,Returning_Visitor_False
0,0.0,1,0.0,3.5553480614894135,8.426663945611935,0.02047619,0.059220779,0.0,0.8,May,3,2,1,3,Returning_Visitor,False,3.58351893845611,8.426663945611935,130.46394557142855,Returning_Visitor_False
0,0.0,0,0.0,1.791759469228055,5.201255653704905,0.04,0.066666667,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,1.791759469228055,5.201255653704905,36.1,Returning_Visitor_False
0,0.0,0,0.0,3.044522437723423,6.984330242822239,0.011111111,0.025925926,0.0,0.0,Dec,1,1,8,2,Returning_Visitor,False,3.044522437723423,6.984330242822239,53.929155849999994,Returning_Visitor_False
1,5.527442989539794,0,0.0,0.6931471805599453,0.0,0.0,0.1,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,False,1.0986122886681098,5.527442989539794,125.25,Returning_Visitor_False
4,4.508659285607248,1,3.871201010907891,3.6888794541139363,7.063875446950905,0.005853659,0.014390244,3.5532061177362904,0.0,May,4,1,3,3,Returning_Visitor,False,3.8066624897703196,7.174545631546643,29.653787886363634,Returning_Visitor_False
0,0.0,0,0.0,1.791759469228055,5.384495062789089,0.0,0.02,0.0,0.0,May,2,5,6,6,Returning_Visitor,False,1.791759469228055,5.384495062789089,43.4,Returning_Visitor_False
1,0.0,0,0.0,2.8903717578961645,6.5079988452912385,0.038888889,0.057407407,0.0,0.0,Dec,3,2,2,1,Returning_Visitor,True,2.9444389791664403,6.5079988452912385,37.19351851666667,Returning_Visitor_True
5,5.8289456176102075,4,5.241747015059643,1.791759469228055,5.932245187448011,0.0,0.019047619,0.0,0.0,Dec,2,2,9,8,New_Visitor,False,2.70805020110221,6.806829360392176,64.5,New_Visitor_False
0,0.0,0,0.0,2.833213344056216,6.967909201801884,0.0,0.025,0.0,0.6,May,2,4,1,3,Returning_Visitor,False,2.833213344056216,6.967909201801884,66.3125,Returning_Visitor_False
6,4.702296896718814,0,0.0,3.4657359027997265,6.498700402056868,0.005882353,0.007058824,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,False,3.6375861597263857,6.650896940188659,20.87777777837838,Returning_Visitor_False
0,0.0,0,0.0,2.5649493574615367,4.7593208661010635,0.058333333,0.091666667,0.0,0.0,Nov,2,4,4,3,Returning_Visitor,False,2.5649493574615367,4.7593208661010635,9.638888891666666,Returning_Visitor_False
3,5.429146247237122,0,0.0,4.060443010546419,8.496178519646824,0.003333333,0.023321256,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,4.110873864173311,8.541491098706086,85.36629224166667,Returning_Visitor_False
0,0.0,0,0.0,2.5649493574615367,5.2548878086207,0.090909091,0.109090909,0.0,0.0,Dec,1,1,6,1,Returning_Visitor,True,2.5649493574615367,5.2548878086207,15.875,Returning_Visitor_True
